ID,LOOPGROUP_ID,TIME,VALIDITY,LV,MV,SV,LS,MS,SS,VOLUME,SPEED,OCCUPY,VH,DEAL_FLAG,HAS_VEHICLE
14286886,NHWX09(1),2009/4/25 13:41,valid,0,1,7,0,57,58,8,58,14,23,0,y
14288193,NHWX09(1),2009/4/25 13:41,valid,0,3,7,0,62,62,10,62,17,21,0,y
14288257,NHWX09(1),2009/4/25 13:41,valid,0,1,8,0,69,63,9,63,14,22,0,y
14289218,NHWX09(1),2009/4/25 13:42,valid,0,0,3,0,0,61,3,61,8,52,0,y
14289727,NHWX09(1),2009/4/25 13:42,valid,0,1,6,0,50,57,7,56,15,35,0,y
14290456,NHWX09(1),2009/4/25 13:42,valid,0,0,10,0,0,54,10,54,23,20,0,y
14291501,NHWX09(1),2009/4/25 13:43,valid,0,1,7,0,47,57,8,56,15,22,0,y
14292260,NHWX09(1),2009/4/25 13:43,valid,0,3,7,0,49,50,10,50,21,21,0,y
14292683,NHWX09(1),2009/4/25 13:43,valid,0,2,6,0,48,48,8,48,20,23,0,y
14293582,NHWX09(1),2009/4/25 13:44,valid,0,1,5,0,51,53,6,53,13,32,0,y
14293807,NHWX09(1),2009/4/25 13:44,valid,0,0,8,0,0,56,8,56,17,21,0,y
14295102,NHWX09(1),2009/4/25 13:44,valid,0,0,11,0,0,54,11,54,21,22,0,y
14295380,NHWX09(1),2009/4/25 13:45,valid,0,2,8,0,52,50,10,50,21,20,0,y
14296504,NHWX09(1),2009/4/25 13:45,valid,0,0,6,0,0,66,6,66,10,31,0,y
14297022,NHWX09(1),2009/4/25 13:45,valid,0,0,6,0,0,73,6,73,9,32,0,y
14297783,NHWX09(1),2009/4/25 13:46,valid,0,0,4,0,0,68,4,68,8,38,0,y
14298039,NHWX09(1),2009/4/25 13:46,valid,0,0,5,0,0,66,5,66,9,41,0,y
14299168,NHWX09(1),2009/4/25 13:46,valid,0,1,7,0,72,73,8,73,14,27,0,y
14299797,NHWX09(1),2009/4/25 13:47,valid,0,1,8,0,74,72,9,72,13,25,0,y
14300590,NHWX09(1),2009/4/25 13:47,valid,0,0,5,0,0,67,5,67,8,35,0,y
14301214,NHWX09(1),2009/4/25 13:47,valid,0,0,3,0,0,71,3,71,5,67,0,y
14302001,NHWX09(1),2009/4/25 13:48,valid,0,0,7,0,0,66,7,66,11,31,0,y
14302638,NHWX09(1),2009/4/25 13:48,valid,0,2,5,0,54,60,7,58,13,27,0,y
14303073,NHWX09(1),2009/4/25 13:48,valid,0,2,7,0,56,58,9,57,17,17,0,y
14303593,NHWX09(1),2009/4/25 13:49,valid,0,1,7,0,56,48,8,49,18,26,0,y
14304847,NHWX09(1),2009/4/25 13:49,valid,0,0,7,0,0,54,7,54,14,33,0,y
14304952,NHWX09(1),2009/4/25 13:49,valid,0,0,5,0,0,64,5,64,11,39,0,y
14305871,NHWX09(1),2009/4/25 13:50,valid,0,2,7,0,51,51,9,51,21,23,0,y
14306332,NHWX09(1),2009/4/25 13:50,valid,0,0,8,0,0,48,8,48,19,24,0,y
14307056,NHWX09(1),2009/4/25 13:50,valid,0,1,11,0,46,50,12,50,23,15,0,y
14307828,NHWX09(1),2009/4/25 13:51,valid,0,0,4,0,0,57,4,57,7,32,0,y
14308441,NHWX09(1),2009/4/25 13:51,valid,0,0,10,0,0,54,10,54,22,28,0,y
14309185,NHWX09(1),2009/4/25 13:51,valid,0,2,9,0,56,56,11,56,21,18,0,y
14310259,NHWX09(1),2009/4/25 13:52,valid,0,1,9,0,62,59,10,59,20,18,0,y
14310661,NHWX09(1),2009/4/25 13:52,valid,0,0,7,0,0,57,7,57,14,30,0,y
14311633,NHWX09(1),2009/4/25 13:52,valid,0,2,9,0,60,58,11,58,19,15,0,y
14312082,NHWX09(1),2009/4/25 13:53,valid,0,0,8,0,0,62,8,62,11,24,0,y
14312665,NHWX09(1),2009/4/25 13:53,valid,0,0,8,0,0,60,8,60,13,26,0,y
14313462,NHWX09(1),2009/4/25 13:53,valid,0,0,8,0,0,58,8,58,14,27,0,y
14314345,NHWX09(1),2009/4/25 13:54,valid,0,2,7,0,54,58,9,57,17,19,0,y
14314954,NHWX09(1),2009/4/25 13:54,valid,0,0,6,0,0,60,6,60,11,35,0,y
14315449,NHWX09(1),2009/4/25 13:54,valid,0,4,5,0,57,54,9,55,17,17,0,y
14316641,NHWX09(1),2009/4/25 13:55,valid,0,2,8,0,55,56,10,56,19,23,0,y
14316906,NHWX09(1),2009/4/25 13:55,valid,0,1,7,0,71,64,8,65,13,24,0,y
14317618,NHWX09(1),2009/4/25 13:55,valid,0,0,9,0,0,58,9,58,16,19,0,y
14318490,NHWX09(1),2009/4/25 13:56,valid,0,1,4,0,55,59,5,58,10,47,0,y
14319456,NHWX09(1),2009/4/25 13:56,valid,0,1,8,0,52,52,9,52,18,21,0,y
14320186,NHWX09(1),2009/4/25 13:56,valid,0,2,11,0,45,44,13,44,32,16,0,y
14320488,NHWX09(1),2009/4/25 13:57,valid,0,0,9,0,0,61,9,61,16,21,0,y
14321097,NHWX09(1),2009/4/25 13:57,valid,1,0,5,57,0,62,6,61,14,31,0,y
14322143,NHWX09(1),2009/4/25 13:57,valid,0,0,6,0,0,55,6,55,13,34,0,y
14322891,NHWX09(1),2009/4/25 13:58,valid,0,1,10,0,52,51,11,51,27,17,0,y
14323505,NHWX09(1),2009/4/25 13:58,valid,0,1,7,0,65,64,8,64,13,26,0,y
14323833,NHWX09(1),2009/4/25 13:58,valid,0,2,9,0,63,61,11,62,19,17,0,y
14324703,NHWX09(1),2009/4/25 13:59,valid,0,3,7,0,71,67,10,68,15,21,0,y
14325702,NHWX09(1),2009/4/25 13:59,valid,0,2,7,0,78,68,9,70,14,20,0,y
14326129,NHWX09(1),2009/4/25 13:59,valid,0,0,4,0,0,57,4,57,7,45,0,y
14327048,NHWX09(1),2009/4/25 14:00,valid,0,2,6,0,44,59,8,55,16,29,0,y
14327379,NHWX09(1),2009/4/25 14:00,valid,0,2,4,0,59,61,6,60,12,33,0,y
14327972,NHWX09(1),2009/4/25 14:00,valid,0,1,8,0,56,58,9,58,15,20,0,y
14328820,NHWX09(1),2009/4/25 14:01,valid,0,1,10,0,54,62,11,61,20,18,0,y
14329883,NHWX09(1),2009/4/25 14:01,valid,0,0,8,0,0,58,8,58,14,24,0,y
14330476,NHWX09(1),2009/4/25 14:01,valid,0,0,7,0,0,56,7,56,13,27,0,y
14331286,NHWX09(1),2009/4/25 14:02,valid,0,1,7,0,65,63,8,63,13,25,0,y
14331790,NHWX09(1),2009/4/25 14:02,valid,0,4,5,0,59,60,9,60,18,23,0,y
14332598,NHWX09(1),2009/4/25 14:02,valid,0,2,8,0,59,55,10,55,18,19,0,y
14333034,NHWX09(1),2009/4/25 14:03,valid,0,2,6,0,61,59,8,60,19,26,0,y
14333677,NHWX09(1),2009/4/25 14:03,valid,1,1,5,55,64,62,7,61,14,28,0,y
14334131,NHWX09(1),2009/4/25 14:03,valid,0,0,7,0,0,57,7,57,13,27,0,y
14334834,NHWX09(1),2009/4/25 14:04,valid,0,2,7,0,70,66,9,67,14,23,0,y
14335810,NHWX09(1),2009/4/25 14:04,valid,0,1,5,0,67,59,6,60,12,34,0,y
14336350,NHWX09(1),2009/4/25 14:04,valid,1,1,10,54,53,52,12,52,26,16,0,y
14337279,NHWX09(1),2009/4/25 14:05,valid,0,1,7,0,62,55,8,56,14,24,0,y
14337748,NHWX09(1),2009/4/25 14:05,valid,0,0,9,0,0,53,9,53,17,21,0,y
14338963,NHWX09(1),2009/4/25 14:05,valid,0,1,10,0,51,57,11,56,24,19,0,y
14339281,NHWX09(1),2009/4/25 14:06,valid,0,2,11,0,55,58,13,58,24,14,0,y
14340079,NHWX09(1),2009/4/25 14:06,valid,1,1,7,61,62,64,9,64,17,17,0,y
14340766,NHWX09(1),2009/4/25 14:06,valid,0,1,5,0,42,59,6,56,12,38,0,y
14341423,NHWX09(1),2009/4/25 14:07,valid,0,0,7,0,0,60,7,60,13,28,0,y
14342406,NHWX09(1),2009/4/25 14:07,valid,0,0,8,0,0,57,8,57,17,26,0,y
14342526,NHWX09(1),2009/4/25 14:07,valid,0,0,6,0,0,59,6,59,12,31,0,y
14343572,NHWX09(1),2009/4/25 14:08,valid,0,1,8,0,59,53,9,53,18,23,0,y
14344095,NHWX09(1),2009/4/25 14:08,valid,0,2,6,0,55,50,8,51,17,21,0,y
14345102,NHWX09(1),2009/4/25 14:08,valid,0,0,10,0,0,57,10,57,18,23,0,y
14345850,NHWX09(1),2009/4/25 14:09,valid,0,0,11,0,0,58,11,58,19,15,0,y
14346585,NHWX09(1),2009/4/25 14:09,valid,0,0,8,0,0,57,8,57,15,27,0,y
14347133,NHWX09(1),2009/4/25 14:09,valid,0,0,11,0,0,58,11,58,19,18,0,y
14347372,NHWX09(1),2009/4/25 14:10,valid,0,0,8,0,0,55,8,55,17,23,0,y
14348714,NHWX09(1),2009/4/25 14:10,valid,0,0,9,0,0,55,9,55,17,19,0,y
14349137,NHWX09(1),2009/4/25 14:10,valid,1,2,6,50,60,62,9,60,18,24,0,y
14349650,NHWX09(1),2009/4/25 14:11,valid,0,0,9,0,0,55,9,55,18,20,0,y
14350361,NHWX09(1),2009/4/25 14:11,valid,0,1,10,0,61,59,11,60,19,19,0,y
14351041,NHWX09(1),2009/4/25 14:11,valid,0,1,10,0,72,64,11,65,17,18,0,y
14351689,NHWX09(1),2009/4/25 14:12,valid,0,1,8,0,59,57,9,58,17,24,0,y
14352842,NHWX09(1),2009/4/25 14:12,valid,0,0,8,0,0,59,8,59,14,24,0,y
14352978,NHWX09(1),2009/4/25 14:12,valid,0,0,10,0,0,60,10,60,20,19,0,y
14354236,NHWX09(1),2009/4/25 14:13,valid,0,1,6,0,69,66,7,66,12,29,0,y
14354772,NHWX09(1),2009/4/25 14:13,valid,1,0,10,53,0,56,11,55,21,17,0,y
14355414,NHWX09(1),2009/4/25 14:13,valid,0,2,7,0,58,55,9,56,16,21,0,y
14356001,NHWX09(1),2009/4/25 14:14,valid,0,1,5,0,48,56,6,54,16,32,0,y
14356404,NHWX09(1),2009/4/25 14:14,valid,0,0,10,0,0,58,10,58,20,22,0,y
14357131,NHWX09(1),2009/4/25 14:14,valid,0,0,10,0,0,55,10,55,18,18,0,y
14357910,NHWX09(1),2009/4/25 14:15,valid,0,1,9,0,43,55,10,54,22,21,0,y
14358760,NHWX09(1),2009/4/25 14:15,valid,0,0,10,0,0,56,10,56,18,19,0,y
14359410,NHWX09(1),2009/4/25 14:15,valid,0,0,7,0,0,60,7,60,14,28,0,y
14360387,NHWX09(1),2009/4/25 14:16,valid,1,1,2,53,64,57,4,57,10,46,0,y
14360886,NHWX09(1),2009/4/25 14:16,valid,0,0,9,0,0,56,9,56,17,24,0,y
14361359,NHWX09(1),2009/4/25 14:16,valid,0,1,10,0,58,55,11,55,21,17,0,y
14362212,NHWX09(1),2009/4/25 14:17,valid,0,2,10,0,60,59,12,59,22,17,0,y
14362727,NHWX09(1),2009/4/25 14:17,valid,0,1,11,0,65,67,12,66,18,16,0,y
14363961,NHWX09(1),2009/4/25 14:17,valid,0,0,6,0,0,55,6,55,13,31,0,y
14364045,NHWX09(1),2009/4/25 14:18,valid,0,1,5,0,47,61,6,59,11,30,0,y
14364830,NHWX09(1),2009/4/25 14:18,valid,0,3,6,0,63,60,9,61,17,25,0,y
14365444,NHWX09(1),2009/4/25 14:18,valid,0,1,9,0,54,54,10,54,17,19,0,y
14366165,NHWX09(1),2009/4/25 14:19,valid,0,0,7,0,0,61,7,61,12,28,0,y
14367330,NHWX09(1),2009/4/25 14:19,valid,0,1,7,0,67,55,8,56,17,24,0,y
14367443,NHWX09(1),2009/4/25 14:19,valid,0,0,10,0,0,57,10,57,22,21,0,y
14368508,NHWX09(1),2009/4/25 14:20,valid,0,0,5,0,0,58,5,58,11,26,0,y
14369454,NHWX09(1),2009/4/25 14:20,valid,0,0,10,0,0,59,10,59,18,25,0,y
14369883,NHWX09(1),2009/4/25 14:20,valid,0,2,8,0,62,65,10,64,18,21,0,y
14370286,NHWX09(1),2009/4/25 14:21,valid,0,1,11,0,55,58,12,58,22,16,0,y
14371316,NHWX09(1),2009/4/25 14:21,valid,0,1,7,0,70,60,8,61,14,19,0,y
14371683,NHWX09(1),2009/4/25 14:21,valid,1,1,5,56,49,59,7,57,18,35,0,y
14372467,NHWX09(1),2009/4/25 14:22,valid,0,1,8,0,56,56,9,56,18,19,0,y
14373643,NHWX09(1),2009/4/25 14:22,valid,1,0,9,53,0,55,10,55,21,21,0,y
14374279,NHWX09(1),2009/4/25 14:22,valid,0,1,11,0,54,53,12,53,25,18,0,y
14375031,NHWX09(1),2009/4/25 14:23,valid,1,1,7,62,64,56,9,58,16,20,0,y
14375494,NHWX09(1),2009/4/25 14:23,valid,0,3,8,0,54,56,11,55,20,18,0,y
14376435,NHWX09(1),2009/4/25 14:23,valid,0,0,10,0,0,53,10,53,21,20,0,y
14377053,NHWX09(1),2009/4/25 14:24,valid,0,0,9,0,0,54,9,54,20,23,0,y
14377266,NHWX09(1),2009/4/25 14:24,valid,0,1,6,0,53,62,7,61,12,27,0,y
14378462,NHWX09(1),2009/4/25 14:24,valid,1,0,2,57,0,49,3,51,8,42,0,y
14378639,NHWX09(1),2009/4/25 14:25,valid,0,1,9,0,50,59,10,58,19,26,0,y
14379617,NHWX09(1),2009/4/25 14:25,valid,0,1,9,0,58,57,10,57,18,20,0,y
14380330,NHWX09(1),2009/4/25 14:25,valid,0,0,8,0,0,51,8,51,19,26,0,y
14381145,NHWX09(1),2009/4/25 14:26,valid,0,1,10,0,46,43,11,43,31,18,0,y
14381958,NHWX09(1),2009/4/25 14:26,valid,0,1,5,0,53,56,6,56,11,33,0,y
14382186,NHWX09(1),2009/4/25 14:26,valid,0,0,10,0,0,55,10,55,19,18,0,y
14383045,NHWX09(1),2009/4/25 14:27,valid,0,0,7,0,0,60,7,60,15,31,0,y
14383756,NHWX09(1),2009/4/25 14:27,valid,0,0,10,0,0,57,10,57,19,19,0,y
14384390,NHWX09(1),2009/4/25 14:27,valid,0,0,8,0,0,52,8,52,15,25,0,y
14385007,NHWX09(1),2009/4/25 14:28,valid,0,1,8,0,64,63,9,63,15,21,0,y
14386103,NHWX09(1),2009/4/25 14:28,valid,0,1,7,0,50,55,8,54,18,21,0,y
14386741,NHWX09(1),2009/4/25 14:28,valid,0,1,7,0,57,66,8,65,13,29,0,y
14387268,NHWX09(1),2009/4/25 14:29,valid,0,0,3,0,0,67,3,67,5,57,0,y
14388064,NHWX09(1),2009/4/25 14:29,valid,0,1,8,0,50,65,9,63,16,20,0,y
14388842,NHWX09(1),2009/4/25 14:29,valid,0,1,6,0,50,50,7,50,16,34,0,y
14389618,NHWX09(1),2009/4/25 14:30,valid,0,0,6,0,0,57,6,57,13,26,0,y
14390188,NHWX09(1),2009/4/25 14:30,valid,0,1,8,0,53,60,9,59,16,23,0,y
14390558,NHWX09(1),2009/4/25 14:30,valid,0,0,9,0,0,62,9,62,15,23,0,y
14391552,NHWX09(1),2009/4/25 14:31,valid,1,0,3,45,0,69,4,63,9,42,0,y
14392478,NHWX09(1),2009/4/25 14:31,valid,1,1,8,47,74,58,10,58,20,24,0,y
14392636,NHWX09(1),2009/4/25 14:31,valid,0,1,4,0,64,61,5,61,9,34,0,y
14393405,NHWX09(1),2009/4/25 14:32,valid,0,1,5,0,56,57,6,57,15,37,0,y
14394204,NHWX09(1),2009/4/25 14:32,valid,0,2,6,0,60,59,8,59,15,24,0,y
14394935,NHWX09(1),2009/4/25 14:32,valid,0,1,9,0,57,60,10,60,18,21,0,y
14395495,NHWX09(1),2009/4/25 14:33,valid,0,2,6,0,57,51,8,53,18,24,0,y
14396450,NHWX09(1),2009/4/25 14:33,valid,0,1,8,0,57,61,9,61,15,22,0,y
14396922,NHWX09(1),2009/4/25 14:33,valid,0,1,6,0,60,61,7,61,13,28,0,y
14397986,NHWX09(1),2009/4/25 14:34,valid,0,1,4,0,60,60,5,60,12,40,0,y
14398369,NHWX09(1),2009/4/25 14:34,valid,0,1,7,0,52,58,8,57,17,25,0,y
14399268,NHWX09(1),2009/4/25 14:34,valid,0,1,7,0,69,61,8,62,15,23,0,y
14399957,NHWX09(1),2009/4/25 14:35,valid,0,1,7,0,61,58,8,58,15,24,0,y
14400448,NHWX09(1),2009/4/25 14:35,valid,0,0,7,0,0,57,7,57,13,24,0,y
14401499,NHWX09(1),2009/4/25 14:35,valid,1,3,6,58,56,59,10,58,21,24,0,y
14401862,NHWX09(1),2009/4/25 14:36,valid,0,2,8,0,62,66,10,65,17,19,0,y
14402760,NHWX09(1),2009/4/25 14:36,valid,0,0,8,0,0,67,8,67,12,25,0,y
14403313,NHWX09(1),2009/4/25 14:36,valid,0,0,7,0,0,63,7,63,14,27,0,y
14403907,NHWX09(1),2009/4/25 14:37,valid,0,2,5,0,61,56,7,57,13,29,0,y
14404811,NHWX09(1),2009/4/25 14:37,valid,0,1,8,0,58,60,9,60,17,23,0,y
14405316,NHWX09(1),2009/4/25 14:37,valid,0,1,9,0,58,53,10,54,19,17,0,y
14406113,NHWX09(1),2009/4/25 14:38,valid,0,1,10,0,61,60,11,60,19,19,0,y
14406913,NHWX09(1),2009/4/25 14:38,valid,0,1,8,0,53,62,9,61,17,20,0,y
14407779,NHWX09(1),2009/4/25 14:38,valid,0,0,8,0,0,58,8,58,15,27,0,y
14408347,NHWX09(1),2009/4/25 14:39,valid,0,1,10,0,56,56,11,56,21,18,0,y
14408739,NHWX09(1),2009/4/25 14:39,valid,0,3,7,0,57,55,10,55,23,20,0,y
14409755,NHWX09(1),2009/4/25 14:39,valid,0,1,10,0,57,52,11,52,21,17,0,y
14410369,NHWX09(1),2009/4/25 14:40,valid,0,2,8,0,57,45,10,47,21,16,0,y
14410932,NHWX09(1),2009/4/25 14:40,valid,0,1,6,0,53,62,7,60,14,34,0,y
14412051,NHWX09(1),2009/4/25 14:40,valid,0,0,10,0,0,65,10,65,16,18,0,y
14412631,NHWX09(1),2009/4/25 14:41,valid,0,1,7,0,81,66,8,67,15,27,0,y
14412860,NHWX09(1),2009/4/25 14:41,valid,0,1,6,0,69,61,7,62,11,27,0,y
14413491,NHWX09(1),2009/4/25 14:41,valid,0,0,7,0,0,62,7,62,12,28,0,y
14414374,NHWX09(1),2009/4/25 14:42,valid,0,0,4,0,0,66,4,66,6,43,0,y
14415290,NHWX09(1),2009/4/25 14:42,valid,0,1,6,0,78,69,7,70,11,23,0,y
14415573,NHWX09(1),2009/4/25 14:42,valid,0,1,9,0,64,57,10,58,18,25,0,y
14416312,NHWX09(1),2009/4/25 14:43,valid,0,0,9,0,0,55,9,55,17,22,0,y
14417013,NHWX09(1),2009/4/25 14:43,valid,0,2,10,0,66,63,12,63,21,17,0,y
14417747,NHWX09(1),2009/4/25 14:43,valid,1,2,6,62,64,57,9,59,17,20,0,y
14419023,NHWX09(1),2009/4/25 14:44,valid,0,0,9,0,0,61,9,61,15,21,0,y
14419053,NHWX09(1),2009/4/25 14:44,valid,0,4,7,0,55,52,11,53,23,19,0,y
14420161,NHWX09(1),2009/4/25 14:44,valid,0,1,8,0,54,61,9,60,15,21,0,y
14420657,NHWX09(1),2009/4/25 14:45,valid,0,0,10,0,0,53,10,53,21,19,0,y
14421704,NHWX09(1),2009/4/25 14:45,valid,0,1,8,0,60,54,9,54,18,23,0,y
14422386,NHWX09(1),2009/4/25 14:45,valid,0,0,8,0,0,59,8,59,14,25,0,y
14423143,NHWX09(1),2009/4/25 14:46,valid,0,0,5,0,0,60,5,60,9,23,0,y
14423314,NHWX09(1),2009/4/25 14:46,valid,0,1,6,0,55,52,7,53,16,40,0,y
14423912,NHWX09(1),2009/4/25 14:46,valid,0,1,9,0,56,58,10,58,17,19,0,y
14425199,NHWX09(1),2009/4/25 14:47,valid,0,0,7,0,0,56,7,56,13,28,0,y
14425871,NHWX09(1),2009/4/25 14:47,valid,0,3,6,0,56,56,9,56,18,21,0,y
14426527,NHWX09(1),2009/4/25 14:47,valid,0,1,7,0,57,56,8,56,15,21,0,y
14426685,NHWX09(1),2009/4/25 14:48,valid,0,1,7,0,52,51,8,51,17,22,0,y
14427418,NHWX09(1),2009/4/25 14:48,valid,0,0,11,0,0,56,11,56,20,22,0,y
14428582,NHWX09(1),2009/4/25 14:48,valid,0,0,6,0,0,58,6,58,11,27,0,y
14429249,NHWX09(1),2009/4/25 14:49,valid,0,2,9,0,62,59,11,60,21,22,0,y
14429992,NHWX09(1),2009/4/25 14:49,valid,0,1,4,0,56,59,5,59,8,34,0,y
14430232,NHWX09(1),2009/4/25 14:49,valid,0,0,8,0,0,51,8,51,17,27,0,y
14430979,NHWX09(1),2009/4/25 14:50,valid,0,1,4,0,61,60,5,60,9,39,0,y
14432052,NHWX09(1),2009/4/25 14:50,valid,0,0,9,0,0,58,9,58,17,22,0,y
14432373,NHWX09(1),2009/4/25 14:50,valid,0,0,11,0,0,63,11,63,19,19,0,y
14433621,NHWX09(1),2009/4/25 14:51,valid,0,1,8,0,54,60,9,59,15,20,0,y
14434250,NHWX09(1),2009/4/25 14:51,valid,0,0,8,0,0,61,8,61,15,25,0,y
14434876,NHWX09(1),2009/4/25 14:51,valid,0,1,7,0,57,59,8,59,17,25,0,y
14435279,NHWX09(1),2009/4/25 14:52,valid,0,2,8,0,57,57,10,57,21,20,0,y
14436153,NHWX09(1),2009/4/25 14:52,valid,0,0,11,0,0,63,11,63,18,17,0,y
14436500,NHWX09(1),2009/4/25 14:52,valid,0,0,2,0,0,76,2,76,3,33,0,y
14437796,NHWX09(1),2009/4/25 14:53,valid,0,1,9,0,57,57,10,57,18,33,0,y
14437896,NHWX09(1),2009/4/25 14:53,valid,0,2,10,0,54,51,12,51,26,16,0,y
14438846,NHWX09(1),2009/4/25 14:53,valid,0,2,10,0,63,60,12,61,20,16,0,y
14439654,NHWX09(1),2009/4/25 14:54,valid,0,0,6,0,0,57,6,57,14,36,0,y
14440010,NHWX09(1),2009/4/25 14:54,valid,0,0,10,0,0,53,10,53,19,20,0,y
14440656,NHWX09(1),2009/4/25 14:54,valid,0,0,11,0,0,60,11,60,18,17,0,y
14441435,NHWX09(1),2009/4/25 14:55,valid,0,0,9,0,0,61,9,61,15,18,0,y
14442277,NHWX09(1),2009/4/25 14:55,valid,0,0,9,0,0,60,9,60,16,25,0,y
14442923,NHWX09(1),2009/4/25 14:55,valid,0,3,3,0,59,61,6,60,12,33,0,y
14443488,NHWX09(1),2009/4/25 14:56,valid,0,1,12,0,65,57,13,58,26,15,0,y
14444520,NHWX09(1),2009/4/25 14:56,valid,0,2,7,0,59,58,9,58,17,20,0,y
14444903,NHWX09(1),2009/4/25 14:56,valid,1,1,7,58,56,56,9,56,18,22,0,y
14445751,NHWX09(1),2009/4/25 14:57,valid,0,3,6,0,55,57,9,56,20,23,0,y
14446822,NHWX09(1),2009/4/25 14:57,valid,0,1,8,0,74,53,9,55,19,23,0,y
14447337,NHWX09(1),2009/4/25 14:57,valid,0,2,10,0,58,59,12,59,21,15,0,y
14448088,NHWX09(1),2009/4/25 14:58,valid,0,1,4,0,62,64,5,64,10,43,0,y
14448280,NHWX09(1),2009/4/25 14:58,valid,0,1,7,0,53,56,8,56,14,22,0,y
14449551,NHWX09(1),2009/4/25 14:58,valid,0,0,11,0,0,61,11,61,19,19,0,y
14449918,NHWX09(1),2009/4/25 14:59,valid,0,0,9,0,0,63,9,63,15,21,0,y
14450424,NHWX09(1),2009/4/25 14:59,valid,0,0,7,0,0,63,7,63,12,27,0,y
14451151,NHWX09(1),2009/4/25 14:59,valid,1,1,5,56,58,55,7,56,17,24,0,y
14452201,NHWX09(1),2009/4/25 15:00,valid,0,2,7,0,62,69,9,67,15,25,0,y
14452677,NHWX09(1),2009/4/25 15:00,valid,0,1,7,0,57,60,8,60,15,24,0,y
14453449,NHWX09(1),2009/4/25 15:00,valid,0,1,6,0,50,49,7,49,17,28,0,y
14454401,NHWX09(1),2009/4/25 15:01,valid,0,1,8,0,53,57,9,57,19,22,0,y
14455047,NHWX09(1),2009/4/25 15:01,valid,0,2,8,0,56,57,10,57,21,20,0,y
14455746,NHWX09(1),2009/4/25 15:01,valid,0,2,8,0,59,63,10,62,18,16,0,y
14456208,NHWX09(1),2009/4/25 15:02,valid,0,1,8,0,51,62,9,61,16,25,0,y
14456660,NHWX09(1),2009/4/25 15:02,valid,0,1,8,0,67,60,9,61,15,22,0,y
14458022,NHWX09(1),2009/4/25 15:02,valid,0,0,8,0,0,59,8,59,16,26,0,y
14458271,NHWX09(1),2009/4/25 15:03,valid,0,0,12,0,0,60,12,60,18,15,0,y
14459131,NHWX09(1),2009/4/25 15:03,valid,0,1,4,0,61,69,5,67,8,41,0,y
14460058,NHWX09(1),2009/4/25 15:03,valid,0,0,13,0,0,51,13,51,25,15,0,y
14460162,NHWX09(1),2009/4/25 15:04,valid,0,1,6,0,56,63,7,62,12,22,0,y
14460908,NHWX09(1),2009/4/25 15:04,valid,0,2,6,0,58,57,8,57,16,32,0,y
14461778,NHWX09(1),2009/4/25 15:04,valid,0,0,10,0,0,55,10,55,17,18,0,y
14462321,NHWX09(1),2009/4/25 15:05,valid,0,3,6,0,60,53,9,55,18,19,0,y
14463305,NHWX09(1),2009/4/25 15:05,valid,0,0,6,0,0,59,6,59,12,39,0,y
14463699,NHWX09(1),2009/4/25 15:05,valid,0,1,10,0,61,62,11,62,17,16,0,y
14464760,NHWX09(1),2009/4/25 15:06,valid,0,0,9,0,0,58,9,58,17,21,0,y
14465010,NHWX09(1),2009/4/25 15:06,valid,0,0,9,0,0,58,9,58,17,23,0,y
14465956,NHWX09(1),2009/4/25 15:06,valid,0,1,9,0,60,61,10,61,18,19,0,y
14466465,NHWX09(1),2009/4/25 15:07,valid,1,0,7,64,0,54,8,55,17,27,0,y
14467658,NHWX09(1),2009/4/25 15:07,valid,0,2,8,0,53,57,10,56,17,17,0,y
14468027,NHWX09(1),2009/4/25 15:07,valid,0,0,7,0,0,57,7,57,15,28,0,y
14469086,NHWX09(1),2009/4/25 15:08,valid,0,1,13,0,65,56,14,57,25,14,0,y
14469663,NHWX09(1),2009/4/25 15:08,valid,0,1,10,0,59,58,11,58,22,19,0,y
14470561,NHWX09(1),2009/4/25 15:08,valid,0,0,8,0,0,51,8,51,16,24,0,y
14470915,NHWX09(1),2009/4/25 15:09,valid,0,1,6,0,47,51,7,50,15,27,0,y
14471272,NHWX09(1),2009/4/25 15:09,valid,0,0,7,0,0,57,7,57,14,28,0,y
14472494,NHWX09(1),2009/4/25 15:09,valid,0,1,8,0,67,58,9,59,16,19,0,y
14472933,NHWX09(1),2009/4/25 15:10,valid,0,1,10,0,53,55,11,55,22,20,0,y
14474032,NHWX09(1),2009/4/25 15:10,valid,0,0,10,0,0,56,10,56,20,18,0,y
14474178,NHWX09(1),2009/4/25 15:10,valid,0,0,10,0,0,55,10,55,18,21,0,y
14475110,NHWX09(1),2009/4/25 15:11,valid,0,2,8,0,56,54,10,55,21,20,0,y
14475879,NHWX09(1),2009/4/25 15:11,valid,0,1,9,0,55,52,10,52,19,19,0,y
14476676,NHWX09(1),2009/4/25 15:11,valid,1,1,8,50,51,54,10,53,24,20,0,y
14476880,NHWX09(1),2009/4/25 15:12,valid,0,3,9,0,64,57,12,59,23,16,0,y
14477864,NHWX09(1),2009/4/25 15:12,valid,1,1,4,61,60,61,6,60,13,34,0,y
14478527,NHWX09(1),2009/4/25 15:12,valid,0,1,7,0,46,55,8,54,16,24,0,y
14479391,NHWX09(1),2009/4/25 15:13,valid,0,0,10,0,0,63,10,63,15,18,0,y
14479635,NHWX09(1),2009/4/25 15:13,valid,0,0,7,0,0,59,7,59,12,28,0,y
